"Fecha,""Codigo"",""Concepto"",""Tipo"",""Documento"",""Oficina"",""Monto"",""Saldo"""
"02/05/2019,""397"",""SPI-CUR: 999-0-4291 DEDUCCION: 840.99264"",""C"",""382790808"",""MATRIZ BANCO RUMINAHUI"",""369.73"",""1,035,523.91"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382790808"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,035,523.64"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382790808"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,035,523.61"""
"02/05/2019,""397"",""SPI-CUR: 999-0-5075 DEDUCCION: 840.99264"",""C"",""382790951"",""MATRIZ BANCO RUMINAHUI"",""1,115.46"",""1,036,639.07"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382790951"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,036,638.80"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382790951"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,036,638.77"""
"02/05/2019,""397"",""SPI-CUR: 999-0-576 DEDUCCION: 840.99264"",""C"",""382790963"",""MATRIZ BANCO RUMINAHUI"",""554.74"",""1,037,193.51"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382790963"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,037,193.24"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382790963"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,037,193.21"""
"02/05/2019,""397"",""SPI-CUR: 999-0-777 DEDUCCION: 840.99264"",""C"",""382791097"",""MATRIZ BANCO RUMINAHUI"",""139,356.21"",""1,176,549.42"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382791097"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,176,549.15"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382791097"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,176,549.12"""
"02/05/2019,""397"",""SPI-CUR: 999-0-788 DEDUCCION: 840.99264"",""C"",""382791118"",""MATRIZ BANCO RUMINAHUI"",""494.20"",""1,177,043.32"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382791118"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,177,043.05"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382791118"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,177,043.02"""
"02/05/2019,""397"",""SPI-CUR: 999-0-786 DEDUCCION: 840.99264"",""C"",""382791120"",""MATRIZ BANCO RUMINAHUI"",""1,898.61"",""1,178,941.63"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382791120"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,178,941.36"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382791120"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,178,941.33"""
"02/05/2019,""397"",""SPI-CUR: 999-0-1178 DEDUCCION: 840.99264"",""C"",""382791124"",""MATRIZ BANCO RUMINAHUI"",""597.14"",""1,179,538.47"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382791124"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,179,538.20"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382791124"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,179,538.17"""
"02/05/2019,""397"",""SPI-CUR: 999-0-1053 DEDUCCION: 840.99264"",""C"",""382791289"",""MATRIZ BANCO RUMINAHUI"",""220.19"",""1,179,758.36"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382791289"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,179,758.09"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382791289"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,179,758.06"""
"02/05/2019,""397"",""SPI-CUR: 999-0-826 DEDUCCION: 840.99264"",""C"",""382791290"",""MATRIZ BANCO RUMINAHUI"",""133.00"",""1,179,891.06"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382791290"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,179,890.79"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382791290"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,179,890.76"""
"02/05/2019,""397"",""SPI-CUR: 999-0-826 DEDUCCION: 840.99264"",""C"",""382791292"",""MATRIZ BANCO RUMINAHUI"",""110.29"",""1,180,001.05"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382791292"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,180,000.78"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382791292"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,180,000.75"""
"02/05/2019,""397"",""SPI-CUR: 999-0-1928 DEDUCCION: 840.99264"",""C"",""382791299"",""MATRIZ BANCO RUMINAHUI"",""63.07"",""1,180,063.82"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382791299"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,180,063.55"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382791299"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,180,063.52"""
"02/05/2019,""397"",""SPI-CUR: 999-0-1928 DEDUCCION: 840.99264"",""C"",""382791303"",""MATRIZ BANCO RUMINAHUI"",""343.78"",""1,180,407.30"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382791303"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,180,407.03"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382791303"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,180,407.00"""
"02/05/2019,""397"",""SPI-CUR: 999-0-1210 DEDUCCION: 840.99264"",""C"",""382791309"",""MATRIZ BANCO RUMINAHUI"",""15,967.30"",""1,196,374.30"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382791309"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,196,374.03"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382791309"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,196,374.00"""
"02/05/2019,""397"",""SPI-CUR: 999-0-210 DEDUCCION: 840.99264"",""C"",""382791312"",""MATRIZ BANCO RUMINAHUI"",""8,005.95"",""1,204,379.95"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382791312"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,204,379.68"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382791312"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,204,379.65"""
"02/05/2019,""397"",""SPI-CUR: 999-0-210 DEDUCCION: 840.99264"",""C"",""382791315"",""MATRIZ BANCO RUMINAHUI"",""13,151.12"",""1,217,530.77"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382791315"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,217,530.50"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382791315"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,217,530.47"""
"02/05/2019,""397"",""SPI-CUR: 999-0-119 DEDUCCION: 840.99264"",""C"",""382791317"",""MATRIZ BANCO RUMINAHUI"",""332.57"",""1,217,863.04"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382791317"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,217,862.77"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382791317"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,217,862.74"""
"02/05/2019,""397"",""TRANSFERENCIA ENTRE CLIENTES BCE"",""C"",""382792986"",""MATRIZ BANCO RUMINAHUI"",""443,041.67"",""1,660,904.41"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382792986"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,660,904.14"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382792986"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,660,904.11"""
"02/05/2019,""397"",""SPI-CUR: 999-0-569 DEDUCCION: 840.99264"",""C"",""382793605"",""MATRIZ BANCO RUMINAHUI"",""2,009.11"",""1,662,913.22"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382793605"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,662,912.95"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382793605"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,662,912.92"""
"02/05/2019,""397"",""SPI-CUR: 999-0-869 DEDUCCION: 840.99264"",""C"",""382793771"",""MATRIZ BANCO RUMINAHUI"",""110.29"",""1,663,023.21"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382793771"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,663,022.94"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382793771"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,663,022.91"""
"02/05/2019,""397"",""SPI-CUR: 999-0-1365 DEDUCCION: 840.99264"",""C"",""382793776"",""MATRIZ BANCO RUMINAHUI"",""1,019.79"",""1,664,042.70"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382793776"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,664,042.43"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382793776"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,664,042.40"""
"02/05/2019,""397"",""SPI-CUR: 999-0-592 DEDUCCION: 840.99264"",""C"",""382793782"",""MATRIZ BANCO RUMINAHUI"",""31,077.90"",""1,695,120.30"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382793782"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,695,120.03"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382793782"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,695,120.00"""
"02/05/2019,""397"",""SPI-CUR: 999-0-6806 DEDUCCION: 840.99264"",""C"",""382793789"",""MATRIZ BANCO RUMINAHUI"",""1,634.16"",""1,696,754.16"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382793789"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,696,753.89"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382793789"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,696,753.86"""
"02/05/2019,""397"",""SPI-CUR: 999-0-845 DEDUCCION: 840.99264"",""C"",""382793796"",""MATRIZ BANCO RUMINAHUI"",""22,312.30"",""1,719,066.16"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382793796"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,719,065.89"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382793796"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,719,065.86"""
"02/05/2019,""397"",""SPI-CUR: 999-0-4973 DEDUCCION: 840.99264"",""C"",""382793801"",""MATRIZ BANCO RUMINAHUI"",""579.07"",""1,719,644.93"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382793801"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,719,644.66"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382793801"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,719,644.63"""
"02/05/2019,""397"",""SPI-CUR: 999-0-8061 DEDUCCION: 840.99264"",""C"",""382793805"",""MATRIZ BANCO RUMINAHUI"",""245.38"",""1,719,890.01"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""382793805"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,719,889.74"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""382793805"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,719,889.71"""
"02/05/2019,""325"",""DEPOSITO"",""C"",""382828745"",""BR BASE NAVAL SUR"",""149.98"",""1,720,039.69"""
"02/05/2019,""325"",""DEPOSITO"",""C"",""382830382"",""BR BASE NAVAL SUR"",""169.80"",""1,720,209.49"""
"02/05/2019,""325"",""DEPOSITO"",""C"",""382914947"",""BR BASE NAVAL SUR"",""50.00"",""1,720,259.49"""
"02/05/2019,""325"",""DEPOSITO"",""C"",""382915852"",""BR BASE NAVAL SUR"",""195.83"",""1,720,455.32"""
"02/05/2019,""325"",""DEPOSITO"",""C"",""382915906"",""BR HUANCAVILCA"",""215.10"",""1,720,670.42"""
"02/05/2019,""325"",""DEPOSITO"",""C"",""382916572"",""BR BASE NAVAL SUR"",""112.30"",""1,720,782.72"""
"02/05/2019,""325"",""DEPOSITO"",""C"",""383049965"",""AGENCIA ATAHUALPA"",""150.00"",""1,720,932.72"""
"02/05/2019,""399"",""PAGO A TERCERO"",""D"",""000519870"",""MATRIZ BANCO RUMINAHUI"",""207.29"",""1,720,725.43"""
"02/05/2019,""399"",""PAGO A TERCERO"",""D"",""000519873"",""MATRIZ BANCO RUMINAHUI"",""1,770.00"",""1,718,955.43"""
"02/05/2019,""321"",""PAGO CHEQUE"",""D"",""000038153"",""6 DE DICIEMBRE"",""985.00"",""1,717,970.43"""
"02/05/2019,""321"",""PAGO CHEQUE"",""D"",""000038154"",""6 DE DICIEMBRE"",""985.00"",""1,716,985.43"""
"02/05/2019,""321"",""PAGO CHEQUE"",""D"",""000038155"",""6 DE DICIEMBRE"",""985.00"",""1,716,000.43"""
"02/05/2019,""397"",""SPI-PAGOS VARIOS"",""C"",""383272809"",""MATRIZ BANCO RUMINAHUI"",""475.92"",""1,716,476.35"""
"02/05/2019,""445"",""COMISION TRANSFERENCIAS INTERBANCARIAS"",""D"",""383272809"",""MATRIZ BANCO RUMINAHUI"",""0.27"",""1,716,476.08"""
"02/05/2019,""445"",""COBRO IVA"",""D"",""383272809"",""MATRIZ BANCO RUMINAHUI"",""0.03"",""1,716,476.05"""
